k id,k x,k y,k z,k accel,k steer,k steer angle,k speed,k max speed,k boost,k brake,k nitro,b x,b y,b z,b not moving,closest k x,closest k y,closest k z,blue t goal,red t goal,ball aim x,ball aim y,ball aim z
1.000000,-0.025829,0.283401,47.545147,1.000000,0.006134,0.193082,7.364964,14.250001,0.000000,0.000000,0.000000,0.004125,0.620045,-0.035641,1.000000,-0.008092,0.283401,-48.424988,0.000000,0.000000,0.004227,0.620045,1.554294
0.000000,-0.008092,0.283401,-48.424988,1.000000,-0.000671,0.193081,7.364992,14.250001,1.000000,0.000000,0.000000,0.004125,0.620045,-0.035641,1.000000,-0.026123,0.283491,47.606113,0.000000,0.000000,0.004843,0.620045,-1.625576
1.000000,-0.044637,0.290350,50.613590,1.000000,-0.007050,0.270785,4.760461,14.250001,0.000000,0.000000,0.000000,0.004125,4.849166,-0.035641,1.000000,-0.009630,0.290350,-51.493519,0.000000,0.000000,0.004227,4.849166,1.554294
0.000000,-0.009630,0.290350,-51.493519,1.000000,0.000519,0.270785,4.760478,14.250001,1.000000,0.000000,0.000000,0.004125,4.849166,-0.035641,1.000000,-0.044839,0.290482,50.652760,0.000000,0.000000,0.004843,4.849166,-1.625576
1.000000,-0.049916,0.300995,52.123470,1.000000,-0.008393,0.380849,1.071310,14.250001,0.000000,0.000000,0.000000,0.004125,6.626622,-0.035641,1.000000,-0.009993,0.300995,-53.003418,0.000000,0.000000,0.004227,6.626622,1.554294
0.000000,-0.009993,0.300995,-53.003418,1.000000,0.000549,0.380849,1.071314,14.250001,1.000000,0.000000,0.000000,0.004125,6.626622,-0.035641,1.000000,-0.049929,0.301371,52.131695,0.000000,0.000000,0.004843,6.626622,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,6.578895,0.265163,-63.644032,0.000000,0.000275,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-4.757589,0.265163,-57.002632,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-4.757589,0.265163,-57.002632,0.000000,0.004517,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,6.578895,0.265163,-63.644032,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,7.815667,0.265162,-62.975857,1.000000,0.000305,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,9.055626,0.369831,-63.901150,0.000000,-6.116642,0.265162,-54.658443,0.000000,1.000000,7.029719,0.369831,-62.389217
0.000000,-6.116642,0.265162,-54.658443,1.000000,0.018921,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,9.055626,0.369831,-63.901150,0.000000,7.720708,0.265162,-62.904999,0.000000,1.000000,9.167788,0.369831,-65.487122
1.000000,2.116280,0.265163,-58.723953,1.000000,0.000366,0.098287,14.250000,14.250001,0.000000,0.000000,0.000000,3.356474,0.369831,-59.648926,0.000000,-11.996198,0.265162,-50.657867,0.000000,1.000000,1.330203,0.369831,-58.137478
0.000000,-11.996198,0.265162,-50.657867,1.000000,0.030183,0.098287,14.250000,14.250001,1.000000,0.000000,0.000000,3.356474,0.369831,-59.648926,0.000000,2.021303,0.265163,-58.653118,0.000000,1.000000,3.399764,0.369831,-61.238270
1.000000,-3.584325,0.265163,-54.473682,1.000000,0.000397,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,-2.343832,0.369831,-55.398258,0.000000,-17.973614,0.265162,-46.805309,0.000000,1.000000,-4.370564,0.369831,-53.887428
0.000000,-17.973614,0.265162,-46.805309,1.000000,0.042390,0.098287,14.250001,14.250001,1.000000,0.000000,0.000000,-2.343832,0.369831,-55.398258,0.000000,-3.679324,0.265163,-54.402878,0.000000,1.000000,-2.374575,0.369831,-56.987896
1.000000,-9.286284,0.265161,-50.225224,1.000000,0.000275,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,-8.045506,0.369831,-51.149410,0.000000,-24.077284,0.265168,-43.156303,0.000000,1.000000,-10.072706,0.369831,-49.639210
0.000000,-24.077284,0.265168,-43.156303,1.000000,0.039094,0.098287,14.250002,14.250001,1.000000,0.000000,0.000000,-8.045506,0.369831,-51.149410,0.000000,-9.381305,0.265161,-50.154446,0.000000,1.000000,-8.155506,0.369831,-52.735535
1.000000,-14.989235,0.265163,-45.978100,1.000000,0.000275,0.098287,14.250001,14.250001,0.000000,0.000000,0.000000,-13.748071,0.369831,-46.901768,0.000000,-30.178360,0.267052,-39.718960,0.000000,1.000000,-15.775345,0.369831,-45.391666
0.000000,-30.178360,0.267052,-39.718960,1.000000,-0.043245,0.100651,13.629026,14.250001,1.000000,0.000000,0.000000,-13.748071,0.369831,-46.901768,0.000000,-15.084268,0.265163,-45.907341,0.000000,1.000000,-13.942458,0.369831,-48.479774
1.000000,-20.694271,0.265458,-41.734539,1.000000,0.006378,0.098401,14.220198,14.250001,0.000000,0.000000,0.000000,-19.448904,0.369831,-42.652588,0.000000,-35.705654,0.269584,-36.203430,0.000000,1.000000,-21.474955,0.369831,-41.140846
0.000000,-35.705654,0.269584,-36.203430,1.000000,-0.389294,0.104392,12.646487,14.250001,1.000000,0.000000,0.000000,-19.448904,0.369831,-42.652588,0.000000,-20.789173,0.265487,-41.664143,0.000000,1.000000,-19.732494,0.369831,-44.217026
1.000000,-26.280855,0.267233,-37.655277,1.000000,0.065950,0.101133,13.502361,14.250001,0.000000,0.000000,0.000000,-24.988539,0.369831,-38.507137,0.000000,-39.405365,0.272044,-31.514675,0.000000,1.000000,-27.009146,0.369831,-36.988125
0.000000,-39.405365,0.272044,-31.514675,1.000000,-1.000000,0.108098,11.672865,14.250001,1.000000,0.000000,0.000000,-24.988539,0.369831,-38.507137,0.000000,-26.372511,0.267248,-37.590607,0.000000,1.000000,-25.363016,0.369831,-40.052341
1.000000,-31.868160,0.269191,-34.160374,1.000000,0.278481,0.103806,12.800410,14.250001,0.000000,0.000000,0.000000,-29.721863,0.369829,-34.877331,0.000000,-39.331371,0.274670,-26.054472,0.000000,1.000000,-31.721689,0.369829,-33.331066
0.000000,-39.331371,0.274670,-26.054472,1.000000,-1.000000,0.111943,10.663124,14.250001,1.000000,0.000000,0.000000,-29.721863,0.369829,-34.877331,0.000000,-31.963148,0.269234,-34.112583,0.000000,1.000000,-30.177092,0.369829,-36.400703
1.000000,-36.505306,0.270233,-30.294209,1.000000,-1.000000,0.107286,11.886301,14.250001,0.000000,0.000000,0.000000,-34.669792,0.369692,-31.050671,0.000000,-36.169853,0.278246,-22.287312,0.000000,1.000000,-36.669544,0.369692,-29.504307
0.000000,-36.169853,0.278246,-22.287312,1.000000,-1.000000,0.135121,9.307731,14.250001,1.000000,0.000000,0.000000,-34.669792,0.369692,-31.050671,0.000000,-36.553802,0.270169,-30.208204,0.000000,1.000000,-35.211746,0.369692,-32.545387
1.000000,-38.636539,0.271350,-24.590544,1.000000,-0.414075,0.106991,11.963867,14.250001,0.000000,0.000000,0.000000,-36.053791,0.369389,-29.907185,0.000000,-31.658318,0.268205,-21.475727,0.000000,0.000000,-37.201050,0.369389,-28.806416
0.000000,-31.658318,0.268205,-21.475727,0.000000,0.000519,0.108583,11.545691,14.250001,1.000000,1.000000,0.000000,-36.053791,0.369389,-29.907185,0.000000,-38.664291,0.271396,-24.495142,0.000000,0.000000,-36.620682,0.369389,-31.392624
1.000000,-39.459766,0.274351,-18.982908,1.000000,-0.708945,0.111423,10.799555,14.250001,0.000000,0.000000,0.000000,-36.451164,0.369389,-29.550037,0.000000,-24.864973,0.266832,-21.468746,0.000000,0.000000,-37.598801,0.369389,-28.449665
0.000000,-24.864973,0.266832,-21.468746,1.000000,0.004517,0.100327,13.714159,14.250001,1.000000,0.000000,0.000000,-36.451164,0.369389,-29.550037,0.000000,-39.459038,0.274401,-18.893250,0.000000,0.000000,-37.025391,0.369389,-31.032656
1.000000,-37.939770,0.277890,-14.230941,1.000000,-1.000000,0.130153,9.474222,14.250001,0.000000,0.000000,0.000000,-37.411083,0.369812,-28.948818,0.000000,-18.264681,0.269373,-21.432138,0.000000,0.000000,-38.563622,0.369812,-27.853579
0.000000,-18.264681,0.269373,-21.432138,1.000000,0.027711,0.104062,12.733229,14.250001,1.000000,0.000000,0.000000,-37.411083,0.369812,-28.948818,0.000000,-37.891720,0.277962,-14.168779,0.000000,0.000000,-38.001659,0.369812,-30.424999
1.000000,-34.333733,0.274801,-11.991570,0.000000,-1.000000,0.156696,8.584545,14.250001,0.000000,1.000000,0.000000,-38.925884,0.369812,-28.087511,0.000000,-12.188212,0.272240,-21.265356,0.000000,0.000000,-40.086998,0.369812,-27.001368
0.000000,-12.188212,0.272240,-21.265356,1.000000,0.131657,0.108278,11.625653,14.250001,1.000000,0.000000,0.000000,-38.925884,0.369812,-28.087511,0.000000,-34.261978,0.274508,-11.980668,0.000000,0.000000,-39.541748,0.369812,-29.553324
1.000000,-28.550680,0.270462,-11.854714,1.000000,0.049013,0.105663,12.312681,14.250001,0.000000,0.000000,0.000000,-40.988258,0.369812,-26.950926,0.000000,-6.737188,0.275438,-20.627958,0.000000,0.000000,-42.160622,0.369812,-25.876932
0.000000,-6.737188,0.275438,-20.627958,1.000000,0.485397,0.112995,10.386637,14.250001,1.000000,0.000000,0.000000,-40.988258,0.369812,-26.950926,0.000000,-28.448441,0.270509,-11.852614,0.000000,0.000000,-41.638206,0.369812,-28.401945
1.000000,-22.701529,0.273461,-11.592744,1.000000,0.212928,0.110078,11.152889,14.250001,0.000000,0.000000,0.000000,-43.581600,0.369812,-25.509180,0.000000,-2.319206,0.279853,-18.827810,0.000000,0.000000,-44.766529,0.369812,-24.449068
0.000000,-2.319206,0.279853,-18.827810,1.000000,0.677084,0.152783,8.715706,14.250001,1.000000,0.000000,0.000000,-43.581600,0.369812,-25.509180,0.000000,-22.609318,0.273514,-11.584315,0.000000,0.000000,-44.274162,0.369812,-26.940351
1.000000,-17.545267,0.277035,-10.697341,1.000000,0.644185,0.119878,9.818631,14.250001,0.000000,0.000000,0.000000,-42.125004,0.369812,-23.306856,0.000000,0.110673,0.281751,-15.661268,0.000000,0.000000,-43.261761,0.369812,-22.195246
0.000000,0.110673,0.281751,-15.661268,1.000000,1.000000,0.186862,7.573453,14.250001,1.000000,0.000000,0.000000,-42.125004,0.369812,-23.306856,0.000000,-17.467798,0.277110,-10.672280,0.000000,0.000000,-42.812389,0.369812,-24.740520
1.000000,-13.596576,0.281914,-8.696967,1.000000,-0.249886,0.175658,7.948976,14.250001,0.000000,0.000000,0.000000,-35.168400,0.369812,-20.379755,0.000000,0.862009,0.285392,-12.035295,0.000000,0.000000,-36.159428,0.369812,-19.136469
0.000000,0.862009,0.285392,-12.035295,1.000000,-0.995025,0.215822,6.602753,14.250001,1.000000,0.000000,0.000000,-35.168400,0.369812,-20.379755,0.000000,-13.541086,0.282002,-8.661564,0.000000,0.000000,-35.776619,0.369812,-21.848755
1.000000,-10.327254,0.284219,-7.849893,1.000000,-0.298837,0.237087,5.889986,14.250001,0.000000,0.000000,0.000000,-27.645712,0.369812,-17.217693,0.000000,2.584773,0.292534,-10.093867,0.000000,0.000000,-28.448227,0.369812,-15.845155
0.000000,2.584773,0.292534,-10.093867,1.000000,0.791955,0.296209,3.908304,14.250001,1.000000,0.000000,0.000000,-27.645712,0.369812,-17.217693,0.000000,-10.279236,0.284043,-7.857398,0.000000,0.000000,-28.154818,0.369812,-18.723915
1.000000,-6.329467,0.277290,-8.340927,1.000000,0.491958,0.122657,9.725488,14.250001,0.000000,0.000000,0.000000,-19.555519,0.369812,-13.824105,0.000000,3.282826,0.287587,-9.385326,0.000000,0.000000,-20.127924,0.369812,-12.340782
0.000000,3.282826,0.287587,-9.385326,1.000000,0.296365,0.412811,-1.109498,14.250001,1.000000,0.000000,0.000000,-19.555519,0.369812,-13.824105,0.000000,-6.248856,0.277367,-8.343157,0.000000,0.000000,-19.940199,0.369812,-15.366802
1.000000,-2.108422,0.281971,-7.391367,1.000000,0.976653,0.177349,7.892299,14.250001,0.000000,0.000000,0.000000,-10.897081,0.369809,-10.200825,0.000000,0.424668,0.283277,-8.582895,0.000000,0.000000,-11.209921,0.369809,-8.641972
0.000000,0.424668,0.283277,-8.582895,0.000000,1.000000,0.412811,-7.536826,14.250001,1.000000,1.000000,0.000000,-10.897081,0.369809,-10.200825,0.000000,-2.052455,0.282049,-7.357561,0.000000,0.000000,-11.126071,0.369809,-11.774183
1.000000,-0.053015,0.275789,-4.731075,1.000000,0.881100,0.238952,5.827462,14.250001,0.000000,0.000000,0.000000,-1.671506,0.369541,-6.345127,0.000000,0.218825,0.286730,-7.197833,0.000000,0.000000,-1.717185,0.369541,-4.755848
0.000000,0.218825,0.286730,-7.197833,1.000000,-1.000000,0.352410,2.024547,14.250001,1.000000,0.000000,0.000000,-1.671506,0.369541,-6.345127,0.000000,-0.042566,0.275008,-4.684110,0.000000,0.000000,-1.708447,0.369541,-7.934632
1.000000,0.004252,0.265251,1.114935,1.000000,-0.001404,0.104225,12.690170,14.250001,0.000000,0.000000,0.000000,0.004630,0.369389,-0.478648,0.000000,-1.095396,0.279083,-10.860618,0.000000,1.000000,0.001707,0.369389,2.049244
0.000000,-1.095396,0.279083,-10.860618,1.000000,-1.000000,0.144253,9.001627,14.250001,1.000000,0.000000,0.000000,0.004630,0.369389,-0.478648,0.000000,0.004204,0.265043,1.220335,0.000000,1.000000,0.005355,0.369389,-2.068582
1.000000,-0.003880,0.266517,8.134853,1.000000,-0.001190,0.099864,13.835779,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.624785,0.283733,-13.967785,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-3.624785,0.283733,-13.967785,1.000000,1.000000,0.199021,7.165890,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.003998,0.266556,8.249810,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-0.006166,0.269017,14.799971,1.000000,0.000000,0.103538,12.870862,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-4.011993,0.276412,-17.549543,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-4.011993,0.276412,-17.549543,0.000000,0.188665,0.146091,8.940026,14.250001,1.000000,1.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006166,0.269061,14.906884,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-0.006170,0.271841,20.952105,1.000000,0.000000,0.107690,11.780202,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-3.030826,0.273089,-22.592775,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-3.030826,0.273089,-22.592775,1.000000,1.000000,0.110906,10.935513,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006170,0.271891,21.049929,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-0.006208,0.275019,26.525543,1.000000,0.000031,0.112365,10.552216,14.250001,0.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.309863,0.275360,-27.257244,0.000000,0.000000,0.004227,0.369389,1.554294
0.000000,-0.309863,0.275360,-27.257244,1.000000,-1.000000,0.112957,10.396765,14.250001,1.000000,0.000000,0.000000,0.004125,0.369389,-0.035641,1.000000,-0.006209,0.275075,26.613132,0.000000,0.000000,0.004843,0.369389,-1.625576
1.000000,-0.006345,0.272924,31.439026,0.000000,0.000092,0.116545,9.930369,14.250001,0.000000,1.000000,0.000000,0.004125,0.504159,-0.035641,1.000000,-0.006182,0.271270,-32.204712,0.000000,0.000000,0.004227,0.504159,1.554294
0.000000,-0.006182,0.271270,-32.204712,0.000000,0.000000,0.110556,11.027272,14.250001,1.000000,1.000000,0.000000,0.004125,0.504159,-0.035641,1.000000,-0.006349,0.272733,31.522602,0.000000,0.000000,0.004843,0.504159,-1.625576
1.000000,-0.007022,0.273552,37.122234,1.000000,0.000519,0.110206,11.119216,14.250001,0.000000,0.000000,0.000000,0.004125,0.460821,-0.035641,1.000000,-0.006271,0.273555,-38.003025,0.000000,0.000000,0.004227,0.460821,1.554294
0.000000,-0.006271,0.273555,-38.003025,1.000000,-0.000061,0.110211,11.118020,14.250001,1.000000,0.000000,0.000000,0.004125,0.460821,-0.035641,1.000000,-0.007043,0.273605,37.214550,0.000000,0.000000,0.004843,0.460821,-1.625576
1.000000,-0.009823,0.277234,42.343349,1.000000,0.002625,0.121897,9.750959,14.250001,0.000000,0.000000,0.000000,0.004125,1.839470,-0.035641,1.000000,-0.006645,0.277237,-43.223511,0.000000,0.000000,0.004227,1.839470,1.554294
0.000000,-0.006645,0.277237,-43.223511,1.000000,-0.000366,0.121937,9.749622,14.250001,1.000000,0.000000,0.000000,0.004125,1.839470,-0.035641,1.000000,-0.009910,0.277313,42.424198,0.000000,0.000000,0.004843,1.839470,-1.625576
1.000000,-0.018593,0.282241,46.726765,1.000000,0.004151,0.179693,7.813745,14.250001,0.000000,0.000000,0.000000,0.004125,0.766456,-0.035641,1.000000,-0.007731,0.282245,-47.606228,0.000000,0.000000,0.004227,0.766456,1.554294
0.000000,-0.007731,0.282245,-47.606228,1.000000,-0.000549,0.179738,7.812227,14.250001,1.000000,0.000000,0.000000,0.004125,0.766456,-0.035641,1.000000,-0.018796,0.282329,46.791473,0.000000,0.000000,0.004843,0.766456,-1.625576
1.000000,-0.034835,0.288661,50.067410,1.000000,-0.000916,0.251258,5.414990,14.250001,0.000000,0.000000,0.000000,0.004125,4.140908,-0.035641,1.000000,-0.009412,0.288665,-50.946110,0.000000,0.000000,0.004227,4.140908,1.554294
0.000000,-0.009412,0.288665,-50.946110,1.000000,0.000458,0.251308,5.413304,14.250001,1.000000,0.000000,0.000000,0.004125,4.140908,-0.035641,1.000000,-0.035095,0.288789,50.112034,0.000000,0.000000,0.004843,4.140908,-1.625576
1.000000,-0.045353,0.297739,51.960316,1.000000,-0.001404,0.352752,2.013063,14.250001,0.000000,0.000000,0.000000,0.004125,6.449557,-0.035641,1.000000,-0.009974,0.297745,-52.838181,0.000000,0.000000,0.004227,6.449557,1.554294
0.000000,-0.009974,0.297745,-52.838181,1.000000,0.000580,0.352806,2.011249,14.250001,1.000000,0.000000,0.000000,0.004125,6.449557,-0.035641,1.000000,-0.045437,0.297932,51.976501,0.000000,0.000000,0.004843,6.449557,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-0.493490,0.295927,-22.915508,0.000000,-1.000000,0.412811,0.000000,14.250001,0.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,-2.714679,0.265162,63.088768,0.000000,0.000000,0.004227,6.688594,1.554294
0.000000,-2.714679,0.265162,63.088768,0.000000,0.000275,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,0.004125,6.688594,-0.035641,1.000000,4.769796,0.301522,52.177769,0.000000,0.000000,0.004843,6.688594,-1.625576
1.000000,-23.334520,0.267151,-23.332508,1.000000,0.000397,0.100892,13.565855,14.250001,0.000000,0.000000,0.000000,-22.409933,0.369831,-24.573067,0.000000,-45.396477,0.300336,-3.435121,0.000000,1.000000,-23.920265,0.369831,-22.545965
0.000000,-45.396477,0.300336,-3.435121,0.000000,-1.000000,0.412811,-0.274897,14.250001,1.000000,1.000000,0.000000,-22.409933,0.369831,-24.573067,0.000000,-23.401869,0.267184,-23.242138,0.000000,1.000000,-22.797449,0.369831,-26.115053
1.000000,-27.262533,0.269210,-18.064392,1.000000,0.000519,0.103922,12.769962,14.250001,0.000000,0.000000,0.000000,-26.337339,0.369831,-19.304543,0.000000,-45.261311,0.290356,-3.319010,0.000000,1.000000,-27.848633,0.369831,-17.278156
0.000000,-45.261311,0.290356,-3.319010,0.000000,-1.000000,0.382121,1.028656,14.250001,1.000000,1.000000,0.000000,-26.337339,0.369831,-19.304543,0.000000,-27.325958,0.269246,-17.979372,0.000000,1.000000,-26.813612,0.369831,-20.821466
1.000000,-30.941273,0.271512,-13.135297,1.000000,0.000641,0.107309,11.880106,14.250001,0.000000,0.000000,0.000000,-30.015345,0.369831,-14.374897,0.000000,-44.470001,1.379628,-2.630000,0.000000,1.000000,-31.527319,0.369831,-12.349020
0.000000,-44.470001,1.379628,-2.630000,0.000000,1.000000,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,-30.015345,0.369831,-14.374897,0.000000,-31.000299,0.271552,-13.056247,0.000000,1.000000,-30.580412,0.369831,-15.861031
1.000000,-34.341732,0.274076,-8.584670,1.000000,0.002655,0.111086,10.888172,14.250001,0.000000,0.000000,0.000000,-33.413311,0.369831,-9.822409,0.000000,-44.470001,3.014070,-2.630000,0.000000,1.000000,-34.925293,0.369831,-7.796536
0.000000,-44.470001,3.014070,-2.630000,0.000000,1.000000,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,-33.413311,0.369831,-9.822409,0.000000,-34.395882,0.274121,-8.512297,0.000000,1.000000,-34.064842,0.369831,-11.272718
1.000000,-37.436272,0.277119,-4.461938,1.000000,0.007508,0.122864,9.718549,14.250001,0.000000,0.000000,0.000000,-36.495224,0.369831,-5.690144,0.000000,-44.470001,2.196849,-2.630000,0.000000,1.000000,-38.005211,0.369831,-3.662785
0.000000,-44.470001,2.196849,-2.630000,0.000000,1.000000,0.412811,0.000000,14.250001,1.000000,0.000000,0.000000,-36.495224,0.369831,-5.690144,0.000000,-37.484795,0.277164,-4.397605,0.000000,1.000000,-37.228291,0.369831,-7.100996
1.000000,-40.162312,0.281450,-0.883030,1.000000,0.025422,0.170558,8.119931,14.250001,0.000000,0.000000,0.000000,-38.764446,0.369827,-2.624673,0.000000,-44.695179,0.293371,-2.724617,0.000000,1.000000,-40.265961,0.369827,-0.591030
0.000000,-44.695179,0.293371,-2.724617,1.000000,0.999908,0.390581,0.745119,14.250001,1.000000,0.000000,0.000000,-38.764446,0.369827,-2.624673,0.000000,-40.203529,0.281537,-0.829882,0.000000,1.000000,-39.559181,0.369827,-4.001730
1.000000,-42.320618,0.285316,1.892965,1.000000,-0.288827,0.238253,5.850882,14.250001,0.000000,0.000000,0.000000,-41.206078,0.369498,0.684172,0.000000,-44.642059,0.287269,-0.169786,0.000000,1.000000,-42.706703,0.369498,2.718469
0.000000,-44.642059,0.287269,-0.169786,0.000000,-1.000000,0.412811,-6.914751,14.250001,1.000000,1.000000,0.000000,-41.206078,0.369498,0.684172,0.000000,-42.348770,0.285328,1.932128,0.000000,1.000000,-42.068165,0.369498,-0.651754
1.000000,-43.627743,0.292661,4.142445,1.000000,0.880093,0.297655,3.859843,14.250001,0.000000,0.000000,0.000000,-41.383358,0.369389,0.922696,0.000000,-43.992607,0.272530,-1.014957,0.000000,1.000000,-42.742817,0.369389,3.053920
0.000000,-43.992607,0.272530,-1.014957,0.000000,-0.589343,0.111124,10.878225,14.250001,1.000000,1.000000,0.000000,-41.383358,0.369389,0.922696,0.000000,-43.647816,0.292803,4.166994,0.000000,1.000000,-42.250343,0.369389,-0.410058
